,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
2836,g,0.2,False,True,176.45404506931058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,g,0.2,False,True,176.46380010350782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,g,0.2,False,True,176.47355513770503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,g,0.2,False,True,176.48331017190225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,g,0.2,False,True,176.49306520609946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,g,0.2,False,True,176.5028202402967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,g,0.2,False,True,176.5125752744939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,g,0.2,False,True,176.52233030869112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2844,g,0.2,False,True,176.53208534288834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,g,0.2,False,True,176.54184037708558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,g,0.2,False,True,176.5515954112828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,g,0.2,False,True,176.56135044548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,g,0.2,False,True,176.57110547967721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,g,0.2,False,True,176.58086051387446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850,g,0.2,False,True,176.59061554807167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,g,0.2,False,True,176.60037058226888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,g,0.2,False,True,176.61012561646612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,g,0.2,False,True,176.61988065066333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,g,0.2,False,True,176.62963568486055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,g,0.2,False,True,176.63939071905776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,g,0.2,False,True,176.64914575325497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,g,0.2,False,True,176.6589007874522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,g,0.2,False,True,176.66865582164942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,g,0.2,False,True,176.67841085584664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,g,0.2,False,True,176.68816589004388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,g,0.2,False,True,176.6979209242411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,g,0.2,False,True,176.7076759584383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,g,0.2,False,True,176.7174309926355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,g,0.2,False,True,176.72718602683275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2865,g,0.2,False,True,176.73694106102997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,g,0.2,False,True,176.74669609522718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867,g,0.2,False,True,176.7564511294244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,g,0.2,False,True,176.76620616362163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,g,0.2,False,True,176.77596119781884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,g,0.2,False,True,176.78571623201606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,g,0.2,False,True,176.79547126621327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,g,0.2,False,True,176.8052263004105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873,g,0.2,False,True,176.81498133460772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,g,0.2,False,True,176.82473636880493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,g,0.2,False,True,176.83449140300218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,g,0.2,False,True,176.8442464371994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,g,0.2,False,True,176.8540014713966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,g,0.2,False,True,176.8637565055938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,g,0.2,False,True,176.87351153979102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,g,0.2,False,True,176.88326657398827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,g,0.2,False,True,176.89302160818548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,g,0.2,False,True,176.9027766423827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,g,0.2,False,True,176.91253167657993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,g,0.2,False,True,176.92228671077714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,g,0.2,False,True,176.93204174497436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,g,0.2,False,True,176.94179677917157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,g,0.2,False,True,176.9515518133688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,g,0.2,False,True,176.96130684756602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,g,0.2,False,True,176.97106188176323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,g,0.2,False,True,176.98081691596045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,g,0.2,False,True,176.9905719501577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,g,0.2,False,True,177.0003269843549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,g,0.2,False,True,177.0100820185521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,g,0.2,False,True,177.01983705274932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,g,0.2,False,True,177.02959208694656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,g,0.2,False,True,177.03934712114378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,g,0.2,False,True,177.049102155341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2898,g,0.2,False,True,177.05885718953823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,g,0.2,False,True,177.06861222373544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,g,0.2,False,True,177.07836725793265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,g,0.2,False,True,177.08812229212987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,g,0.2,False,True,177.09787732632708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,g,0.2,False,True,177.10763236052432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,g,0.2,False,True,177.11738739472153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,g,0.2,False,True,177.12714242891875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,g,0.2,False,True,177.136897463116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,g,0.2,False,True,177.1466524973132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,g,0.2,False,True,177.1564075315104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,g,0.2,False,True,177.16616256570762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,g,0.2,False,True,177.17591759990486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,g,0.2,False,True,177.18567263410208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,g,0.2,False,True,177.1954276682993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913,g,0.2,False,True,177.2051827024965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,g,0.2,False,True,177.21493773669374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,g,0.2,False,True,177.22469277089095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,g,0.2,False,True,177.23444780508817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,g,0.2,False,True,177.24420283928538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2918,g,0.2,False,True,177.25395787348262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2919,g,0.2,False,True,177.26371290767983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2920,g,0.2,False,True,177.27346794187704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921,g,0.2,False,True,177.28322297607428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,g,0.2,False,True,177.2929780102715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2923,g,0.2,False,True,177.3027330444687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2924,g,0.2,False,True,177.31248807866592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,g,0.2,False,True,177.32224311286313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,g,0.2,False,True,177.33199814706038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,g,0.2,False,True,177.3417531812576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928,g,0.2,False,True,177.3515082154548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,g,0.2,False,True,177.36126324965204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,g,0.2,False,True,177.37101828384925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,g,0.2,False,True,177.38077331804647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,g,0.2,False,True,177.39052835224368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2933,g,0.2,False,True,177.40028338644092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2934,g,0.2,False,True,177.41003842063813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,g,0.2,False,True,177.41979345483534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,g,0.2,False,True,177.42954848903256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2937,g,0.2,False,True,177.4393035232298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2938,g,0.2,False,True,177.449058557427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2939,g,0.2,False,True,177.45881359162422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,g,0.2,False,True,177.46856862582143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941,g,0.2,False,True,177.47832366001867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2942,g,0.2,False,True,177.4880786942159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,g,0.2,False,True,177.4978337284131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,g,0.2,False,True,177.50758876261034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2945,g,0.2,False,True,177.51734379680755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2946,g,0.2,False,True,177.52709883100476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,g,0.2,False,True,177.53685386520198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,g,0.2,False,True,177.5466088993992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949,g,0.2,False,True,177.55636393359643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,g,0.2,False,True,177.56611896779364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,g,0.2,False,True,177.57587400199085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,g,0.2,False,True,177.5856290361881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2953,g,0.2,False,True,177.5953840703853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2954,g,0.2,False,True,177.60513910458252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,g,0.2,False,True,177.61489413877973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,g,0.2,False,True,177.62464917297697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2957,g,0.2,False,True,177.63440420717419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,g,0.2,False,True,177.6441592413714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,g,0.2,False,True,177.6539142755686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,g,0.2,False,True,177.66366930976585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2961,g,0.2,False,True,177.67342434396306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,g,0.2,False,True,177.68317937816028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,g,0.2,False,True,177.6929344123575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,g,0.2,False,True,177.70268944655473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,g,0.2,False,True,177.71244448075194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,g,0.2,False,True,177.72219951494915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2967,g,0.2,False,True,177.7319545491464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,g,0.2,False,True,177.7417095833436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,g,0.2,False,True,177.75146461754082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2970,g,0.2,False,True,177.76121965173803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2971,g,0.2,False,True,177.77097468593524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,g,0.2,False,True,177.78072972013248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2973,g,0.2,False,True,177.7904847543297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2974,g,0.2,False,True,177.8002397885269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,g,0.2,False,True,177.80999482272415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976,g,0.2,False,True,177.81974985692136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,g,0.2,False,True,177.82950489111857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,g,0.2,False,True,177.8392599253158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,g,0.2,False,True,177.84901495951303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,g,0.2,False,True,177.85876999371024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,g,0.2,False,True,177.86852502790745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,g,0.2,False,True,177.87828006210466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2983,g,0.2,False,True,177.8880350963019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,g,0.2,False,True,177.89779013049912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,g,0.2,False,True,177.90754516469633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2986,g,0.2,False,True,177.91730019889354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,g,0.2,False,True,177.92705523309078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,g,0.2,False,True,177.936810267288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2989,g,0.2,False,True,177.9465653014852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,g,0.2,False,True,177.95632033568242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,g,0.2,False,True,177.96607536987966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,g,0.2,False,True,177.97583040407687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,g,0.2,False,True,177.9855854382741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,g,0.2,False,True,177.9953404724713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,g,0.2,False,True,178.00509550666854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,g,0.2,False,True,178.01485054086575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,g,0.2,False,True,178.02460557506296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,g,0.2,False,True,178.0343606092602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,g,0.2,False,True,178.04411564345742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,g,0.2,False,True,178.05387067765463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,g,0.2,False,True,178.06362571185184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,g,0.2,False,True,178.07338074604908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,g,0.2,False,True,178.0831357802463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,g,0.2,False,True,178.0928908144435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,g,0.2,False,True,178.10264584864072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,g,0.2,False,True,178.11240088283796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,g,0.2,False,True,178.12215591703517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,g,0.2,False,True,178.13191095123238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,g,0.2,False,True,178.1416659854296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,g,0.2,False,True,178.15142101962684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3011,g,0.2,False,True,178.16117605382405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,g,0.2,False,True,178.17093108802126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3013,g,0.2,False,True,178.18068612221848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,g,0.2,False,True,178.19044115641572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,g,0.2,False,True,178.20019619061293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,g,0.2,False,True,178.20995122481014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,g,0.2,False,True,178.21970625900735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,g,0.2,False,True,178.2294612932046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,g,0.2,False,True,178.2392163274018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,g,0.2,False,True,178.24897136159902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,g,0.2,False,True,178.25872639579626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,g,0.2,False,True,178.26848142999347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3023,g,0.2,False,True,178.27823646419068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,g,0.2,False,True,178.2879914983879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,g,0.2,False,True,178.2977465325851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026,g,0.2,False,True,178.30750156678235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,g,0.2,False,True,178.31725660097956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3028,g,0.2,False,True,178.32701163517677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,g,0.2,False,True,178.33676666937401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,g,0.2,False,True,178.34652170357123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,g,0.2,False,True,178.35627673776844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,g,0.2,False,True,178.36603177196565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,g,0.2,False,True,178.3757868061629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,g,0.2,False,True,178.3855418403601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,g,0.2,False,True,178.39529687455732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,g,0.2,False,True,178.40505190875453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,g,0.2,False,True,178.41480694295177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,g,0.2,False,True,178.42456197714898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,g,0.2,False,True,178.4343170113462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,g,0.2,False,True,178.4440720455434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,g,0.2,False,True,178.45382707974065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,g,0.2,False,True,178.46358211393786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,g,0.2,False,True,178.47333714813507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,g,0.2,False,True,178.4830921823323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,g,0.2,False,True,178.49284721652953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,g,0.2,False,True,178.50260225072674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,g,0.2,False,True,178.51235728492395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,g,0.2,False,True,178.52211231912116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,g,0.2,False,True,178.5318673533184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,g,0.2,False,True,178.54162238751562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,g,0.2,False,True,178.55137742171283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,g,0.2,False,True,178.56113245591007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3053,g,0.2,False,True,178.57088749010728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,g,0.2,False,True,178.5806425243045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,g,0.2,False,True,178.5903975585017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,g,0.2,False,True,178.60015259269895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,g,0.2,False,True,178.60990762689616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3058,g,0.2,False,True,178.61966266109337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,g,0.2,False,True,178.62941769529058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,g,0.2,False,True,178.63917272948783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,g,0.2,False,True,178.64892776368504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3062,g,0.2,False,True,178.65868279788225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,g,0.2,False,True,178.66843783207946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,g,0.2,False,True,178.6781928662767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3065,g,0.2,False,True,178.68794790047392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3066,g,0.2,False,True,178.69770293467113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,g,0.2,False,True,178.70745796886837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,g,0.2,False,True,178.71721300306558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,g,0.2,False,True,178.7269680372628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,g,0.2,False,True,178.73672307146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,g,0.2,False,True,178.74647810565722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,g,0.2,False,True,178.75623313985446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,g,0.2,False,True,178.76598817405167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,g,0.2,False,True,178.77574320824888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,g,0.2,False,True,178.78549824244612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3076,g,0.2,False,True,178.79525327664334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3077,g,0.2,False,True,178.80500831084055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3078,g,0.2,False,True,178.81476334503776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3079,g,0.2,False,True,178.824518379235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,g,0.2,False,True,178.83427341343221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,g,0.2,False,True,178.84402844762943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,g,0.2,False,True,178.85378348182664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,g,0.2,False,True,178.86353851602388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3084,g,0.2,False,True,178.8732935502211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3085,g,0.2,False,True,178.8830485844183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,g,0.2,False,True,178.89280361861552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,g,0.2,False,True,178.90255865281276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,g,0.2,False,True,178.91231368700997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3089,g,0.2,False,True,178.92206872120718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,g,0.2,False,True,178.93182375540442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,g,0.2,False,True,178.94157878960164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,g,0.2,False,True,178.95133382379885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,g,0.2,False,True,178.96108885799606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,g,0.2,False,True,178.97084389219327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,g,0.2,False,True,178.9805989263905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,g,0.2,False,True,178.99035396058773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,g,0.2,False,True,179.00010899478494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,g,0.2,False,True,179.00986402898218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,g,0.2,False,True,179.0196190631794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,g,0.2,False,True,179.0293740973766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,g,0.2,False,True,179.03912913157382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,g,0.2,False,True,179.04888416577106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,g,0.2,False,True,179.05863919996827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,g,0.2,False,True,179.06839423416548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,g,0.2,False,True,179.0781492683627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,g,0.2,False,True,179.08790430255993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,g,0.2,False,True,179.09765933675715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,g,0.2,False,True,179.10741437095436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3109,g,0.2,False,True,179.11716940515157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3110,g,0.2,False,True,179.1269244393488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,g,0.2,False,True,179.13667947354602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,g,0.2,False,True,179.14643450774324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,g,0.2,False,True,179.15618954194048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114,g,0.2,False,True,179.1659445761377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,g,0.2,False,True,179.1756996103349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116,g,0.2,False,True,179.18545464453211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3117,g,0.2,False,True,179.19520967872933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3118,g,0.2,False,True,179.20496471292657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3119,g,0.2,False,True,179.21471974712378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
