,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
253,j,1,False,True,835.7282324344928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,j,1,False,True,835.7500453540806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,j,1,False,True,835.7718582736685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,j,1,False,True,835.7936711932563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,j,1,False,True,835.815484112844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,j,1,False,True,835.8372970324319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,j,1,False,True,835.8591099520197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,j,1,False,True,835.8809228716076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,j,1,False,True,835.9027357911954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,j,1,False,True,835.9245487107831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,j,1,False,True,835.946361630371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,j,1,False,True,835.9681745499588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,j,1,False,True,835.9899874695467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,j,1,False,True,836.0118003891345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,j,1,False,True,836.0336133087222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,j,1,False,True,836.0554262283101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,j,1,False,True,836.0772391478979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,j,1,False,True,836.0990520674857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,j,1,False,True,836.1208649870736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,j,1,False,True,836.1426779066613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,j,1,False,True,836.1644908262492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,j,1,False,True,836.186303745837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,j,1,False,True,836.2081166654248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,j,1,False,True,836.2299295850127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,j,1,False,True,836.2517425046004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,j,1,False,True,836.2735554241883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,j,1,False,True,836.2953683437761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,j,1,False,True,836.3171812633639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,j,1,False,True,836.3389941829518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,j,1,False,True,836.3608071025395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,j,1,False,True,836.3826200221274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,j,1,False,True,836.4044329417152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,j,1,False,True,836.426245861303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,j,1,False,True,836.4480587808908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,j,1,False,True,836.4698717004786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,j,1,False,True,836.4916846200665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,j,1,False,True,836.5134975396543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,j,1,False,True,836.535310459242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,j,1,False,True,836.5571233788299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,j,1,False,True,836.5789362984177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,j,1,False,True,836.6007492180056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,j,1,False,True,836.6225621375934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,j,1,False,True,836.6443750571812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,j,1,False,True,836.666187976769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,j,1,False,True,836.6880008963568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,j,1,False,True,836.7098138159447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,j,1,False,True,836.7316267355325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
