,experiment,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,truth
3425,e,True,True,0.14453837739555553,849.4838898164226,1688.2794560370635,3329.3631987594663,3324.341043969162,1260.4223360717701,1293.074451067682
3426,e,True,True,0.14572613517969213,847.3330168300556,1689.4265350504015,3331.3632359053863,3326.2829012386374,1260.145787355386,1292.857303310909
3427,e,True,True,0.14691389296382962,845.1909355066811,1690.5727271103706,3333.337822049426,3328.199218733799,1259.8679471804921,1292.638429959305
3428,e,True,True,0.14810165074796622,843.0576521819381,1691.7180293549375,3335.2868414986115,3330.089882374768,1259.588816926942,1292.4178325273201
3429,e,True,True,0.1492894085321037,840.9331728658915,1692.862438923166,3337.210179619241,3331.954779155337,1259.308397975299,1292.1955125420545
3430,e,True,True,0.1504771663162403,838.8175032465361,1694.0059529544671,3339.1077228424983,3333.793797155553,1259.0266917070658,1291.971471542848
3431,e,True,True,0.1516649241003778,836.710648690571,1695.1485685886905,3340.979358674887,3335.606825545106,1258.743699505592,1291.7457110816742
3432,e,True,True,0.1528526818845144,834.6126142471539,1696.2902829662473,3342.824975700873,3337.3937545894532,1258.4594227548573,1291.518232723183
3433,e,True,True,0.15404043966865189,832.5234046495682,1697.4310932298279,3344.6444635916346,3339.1544756580197,1258.1738628399648,1291.2890380440504
3434,e,True,True,0.15522819745278937,830.4430243169854,1698.5709965203273,3346.437713110176,3340.888881230168,1257.8870211476658,1291.0581286344675
3435,e,True,True,0.15641595523692597,828.3714773576557,1699.709989981811,3348.204616118436,3342.59686489926,1257.598899065404,1290.8255060961887
3436,e,True,True,0.15760371302106346,826.3087675708134,1700.8480707579686,3349.9450655861683,3344.2783213836033,1257.3094979822479,1290.591172044596
3437,e,True,True,0.15879147080520006,824.2548984487655,1701.985235993513,3351.658955591196,3345.933146525855,1257.0188192882022,1290.3551281069458
3438,e,True,True,0.15997922858933755,822.2098731796484,1703.1214828330637,3353.346181330482,3347.561237304542,1256.726864374329,1290.1173759239077
3439,e,True,True,0.16116698637347415,820.1736946498069,1704.2568084241893,3355.0066391258283,3349.1624918390658,1256.4336346337418,1289.8779171487195
