,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
8544,j,4,False,True,6.69497048711456,0.07847548004438562,0.08098623067162047,0.030353738246886586,0.04121377159015871,0.12797483904073167,0.1375706548516047,0.08046411626940525
8545,j,4,False,True,6.698897463728722,0.07845790861800764,0.08101744152090459,0.03037753732575414,0.04124601760892559,0.12816307928068407,0.1377583288630273,0.08025135328659916
8546,j,4,False,True,6.702824440342885,0.07844031367993363,0.08104860192678086,0.030401339581506717,0.04127826774749368,0.128351161822426,0.13794581030688619,0.08003884431779754
8547,j,4,False,True,6.706751416957047,0.07842269537981866,0.08107971182180246,0.030425145022849102,0.041310522018416895,0.12853908524792682,0.1381330977009218,0.0798265903267539
8548,j,4,False,True,6.710678393571211,0.07840505386715499,0.08111077113861358,0.030448953658537677,0.04134278043432628,0.12872684813915353,0.1383201895627544,0.07961459227172252
8549,j,4,False,True,6.714605370185373,0.07838738929127184,0.08114177980994941,0.03047276549737984,0.041375043007929144,0.1289144490780887,0.13850708440990264,0.07940285110545868
8550,j,4,False,True,6.718532346799535,0.07836970180133522,0.08117273776863668,0.030496580548233662,0.04140730975200859,0.12910188664675026,0.13869378075980335,0.0791913677752182
8551,j,4,False,True,6.722459323413698,0.07835199154634773,0.08120364494759369,0.03052039882000736,0.04143958067942276,0.12928915942720998,0.13888027712983012,0.07898014322275759
8552,j,4,False,True,6.72638630002786,0.07833425867514843,0.08123450127983059,0.030544220321658787,0.04147185580310414,0.12947626600161194,0.13906657203731276,0.07876917838433463
8553,j,4,False,True,6.730313276642024,0.07831650333641263,0.0812653066984497,0.030568045062195043,0.04150413513605902,0.12966320495219225,0.13925266399955682,0.07855847419070786
8554,j,4,False,True,6.734240253256186,0.07829872567865176,0.08129606113664564,0.03059187305067192,0.041536418691366636,0.12984997486129693,0.13943855153386223,0.07834803156713763
8555,j,4,False,True,6.738167229870349,0.0782809258502131,0.0813267645277057,0.030615704296193487,0.04156870648217867,0.1300365743114021,0.1396242331575433,0.07813785143338596
8556,j,4,False,True,6.742094206484511,0.07826310399927966,0.08135741680500994,0.030639538807911506,0.04160099852171837,0.1302230018851316,0.13980970738794735,0.07792793470371778
8557,j,4,False,True,6.746021183098673,0.07824526027387,0.08138801790203155,0.030663376595025032,0.041633294823280036,0.13040925616527688,0.13999497274247466,0.07771828228690086
8558,j,4,False,True,6.749948159712837,0.07822739482183795,0.08141856775233706,0.030687217666779874,0.04166559540022822,0.13059533573481566,0.14018002773859758,0.07750889508620702
8559,j,4,False,True,6.753875136326998,0.07820950779087256,0.0814490662895865,0.030711062032468067,0.04169790026599697,0.13078123917693055,0.14036487089387967,0.0772997739994132
8560,j,4,False,True,6.757802112941162,0.07819159932849784,0.08147951344753374,0.03073490970142743,0.04173020943408924,0.1309669650750286,0.1405495007259956,0.0770909199188017
8561,j,4,False,True,6.761729089555324,0.07817366958207252,0.08150990916002666,0.030758760683040978,0.04176252291807603,0.13115251201275993,0.14073391575275015,0.07688233373116223
8562,j,4,False,True,6.765656066169486,0.07815571869878993,0.08154025336100747,0.030782614986736463,0.0417948407315958,0.13133787857403678,0.1409181144920981,0.0766740163177922
8563,j,4,False,True,6.769583042783649,0.07813774682567774,0.08157054598451288,0.03080647262198586,0.04182716288835362,0.13152306334305275,0.14110209546216343,0.07646596855449848
8564,j,4,False,True,6.773510019397811,0.07811975410959783,0.08160078696467431,0.030830333598304772,0.04185948940212045,0.1317080649043012,0.14128585718125866,0.07625819131159894
8565,j,4,False,True,6.777436996011975,0.07810174069724601,0.08163097623571826,0.030854197925251993,0.04189182028673247,0.13189288184259523,0.14146939816790502,0.07605068545392335
8566,j,4,False,True,6.781363972626137,0.07808370673515189,0.08166111373196637,0.03087806561242889,0.04192415555609022,0.1320775127430857,0.14165271694085116,0.07584345184081571
8567,j,4,False,True,6.7852909492403,0.07806565236967852,0.08169119938783585,0.030901936669478946,0.041956495224157904,0.1322619561912811,0.14183581201909357,0.0756364913261352
8568,j,4,False,True,6.789217925854462,0.07804757774702249,0.08172123313783952,0.030925811106087144,0.04198883930496261,0.13244621077306595,0.14201868192189548,0.07542980475825868
8569,j,4,False,True,6.793144902468624,0.0780294830132133,0.08175121491658623,0.030949688931979472,0.04202118781259355,0.13263027507472058,0.14220132516880687,0.07522339298008203
8570,j,4,False,True,6.797071879082788,0.07801136831411352,0.08178114465878097,0.030973570156922384,0.042053540761201255,0.13281414768293937,0.14238374027968423,0.07501725682902231
8571,j,4,False,True,6.80099885569695,0.07799323379541834,0.08181102229922514,0.030997454790722162,0.0420858981649968,0.13299782718485037,0.14256592577470956,0.0748113971370202
8572,j,4,False,True,6.804925832311113,0.07797507960265543,0.08184084777281685,0.031021342843224463,0.04211826003825102,0.1331813121680343,0.14274788017441087,0.07460581473054156
8573,j,4,False,True,6.808852808925275,0.07795690588118474,0.08187062101455102,0.031045234324313664,0.0421506263952937,0.13336460122054353,0.1429296019996813,0.07440051043058042
8574,j,4,False,True,6.812779785539437,0.07793871277619821,0.08190034195951977,0.031069129243912377,0.0421829972505128,0.13354769293092103,0.14311108977179912,0.07419548505266076
8575,j,4,False,True,6.816706762153601,0.07792050043271959,0.08193001054291257,0.031093027611980826,0.04221537261835363,0.13373058588822015,0.14329234201244748,0.07399073940683926
8576,j,4,False,True,6.8206337387677625,0.07790226899560415,0.08195962670001646,0.031116929438516242,0.042247752513318006,0.1339132786820225,0.14347335724373378,0.0737862742977082
8577,j,4,False,True,6.824560715381926,0.07788401860953856,0.08198919036621634,0.03114083473355239,0.042280136949963465,0.1340957699024584,0.14365413398821006,0.07358209052439744
8578,j,4,False,True,6.828487691996088,0.07786574941904052,0.08201870147699515,0.031164743507158862,0.04231252594290241,0.1342780581402249,0.14383467076889223,0.07337818888057802
8579,j,4,False,True,6.832414668610252,0.07784746156845859,0.08204815996793416,0.031188655769440576,0.042344919506801325,0.13446014198660564,0.14401496610928027,0.07317457015446428
8580,j,4,False,True,6.8363416452244135,0.07782915520197196,0.08207756577471317,0.031212571530537112,0.04237731765637986,0.1346420200334895,0.1441950185333778,0.07297123512881754
8581,j,4,False,True,6.840268621838575,0.07781083046359014,0.08210691883311076,0.031236490800622206,0.04240972040641006,0.13482369087338983,0.1443748265657121,0.07276818458094858
8582,j,4,False,True,6.844195598452739,0.07779248749715273,0.0821362190790045,0.03126041358990306,0.042442127771715465,0.13500515309946395,0.1445543887313539,0.07256541928272112
8583,j,4,False,True,6.848122575066901,0.07777412644632922,0.08216546644837115,0.03128433990861975,0.04247453976717022,0.1351864053055315,0.14473370355593712,0.07236294000055522
8584,j,4,False,True,6.852049551681064,0.07775574745461869,0.08219466087728708,0.0313082697670447,0.042506956407698346,0.13536744608609433,0.14491276956567914,0.07216074749543021
8585,j,4,False,True,6.855976528295226,0.07773735066534952,0.08222380230192818,0.031332203175481924,0.04253937770827269,0.135548274036355,0.14509158528740013,0.07195884252288873
8586,j,4,False,True,6.859903504909388,0.0777189362216792,0.0822528906585704,0.03135614014426656,0.04257180368391417,0.13572888775223657,0.1452701492485435,0.07175722583303973
8587,j,4,False,True,6.863830481523552,0.077700504266594,0.08228192588358985,0.03138008068376415,0.04260423434969088,0.13590928583040118,0.1454484599771958,0.07155589817056231
8588,j,4,False,True,6.867757458137714,0.07768205494290871,0.08231090791346296,0.03140402480436999,0.04263666972071712,0.1360894668682691,0.14562651600210608,0.07135486027470984
8589,j,4,False,True,6.871684434751877,0.07766358839326641,0.0823398366847669,0.031427972516508626,0.04266910981215262,0.13626942946403853,0.14580431585270665,0.07115411287931313
8590,j,4,False,True,6.875611411366039,0.07764510476013814,0.08236871213417957,0.03145192383063306,0.04270155463920153,0.13644917221670397,0.14598185805913239,0.07095365671278502
8591,j,4,False,True,6.879538387980203,0.07762660418582266,0.08239753419848007,0.031475878757224254,0.042734004217111585,0.1366286937260759,0.14615914115224132,0.07075349249812375
8592,j,4,False,True,6.883465364594365,0.07760808681244613,0.08242630281454878,0.031499837306790374,0.04276645856117316,0.13680799259279935,0.14633616366363406,0.07055362095291784
8593,j,4,False,True,6.8873923412085265,0.07758955278196183,0.08245501791936763,0.03152379948986619,0.04279891768671836,0.1369870674183737,0.14651292412567418,0.07035404278934958
8594,j,4,False,True,6.89131931782269,0.07757100223614986,0.08248367945002036,0.03154776531701247,0.04283138160912012,0.13716591680517126,0.14668942107150837,0.0701547587141996
8595,j,4,False,True,6.895246294436852,0.07755243531661696,0.08251228734369265,0.03157173479881521,0.042863850343791185,0.13734453935645646,0.1468656530350858,0.06995576942885169
8596,j,4,False,True,6.899173271051016,0.07753385216479594,0.0825408415376725,0.03159570794588509,0.0428963239061833,0.13752293367640522,0.1470416185511791,0.06975707562929644
8597,j,4,False,True,6.9031002476651775,0.07751525292194575,0.08256934196935033,0.031619684768856716,0.042928802311786154,0.1377010983701238,0.14721731615540345,0.06955867800613673
