,NPMLE,SURE-PM,SURE-THING,SURE-LS,Z (MLE),log-sigma
2836,0.01710628355028484,0.017429184424714403,0.020405644555044518,0.015316865348092687,0.015838804,-2.2356027924994613
2837,0.016169232265945528,0.016298194804288457,0.020106704201059783,0.014386642645278768,0.014867255,-2.2435715432783825
2838,0.013167562882201281,0.004093867816546639,-0.006557105815984772,-0.00651076973713772,-0.010583431,-1.8169715487312317
2839,0.04888326039285179,0.060214859203270646,0.04164452165506977,0.04722264146251908,0.060328737,-1.7268713767244788
2840,0.012018213159329732,0.009738066310697437,0.009829584092225962,0.004312995381831765,0.0045489152,-2.0624945853520864
2841,0.01410860732547411,0.014065122157797674,0.018932064339827526,0.012157974988703048,0.012572347,-2.247303300199964
2842,0.016199354760320334,0.01700674285210612,0.020055622640707912,0.011968582237563965,0.012683943,-2.0803108667516574
2843,0.0217725324969682,0.026339876875384263,0.02469839678440222,0.016115089861434402,0.017685505,-1.8682216960192486
2844,0.03114338089934504,0.04508565731963581,0.03517926635384831,0.02850237492692274,0.033553626,-1.634557599702361
2845,0.037071895888171856,0.09100438713485912,0.0755372123309391,0.07472010866123246,0.062835544,-1.208498461092207
2846,0.041389202478330014,0.09772449987912696,0.06843965334320765,0.06705589488272971,0.085146271,-1.265740935635587
2847,0.040821685061633,0.10204927276321873,0.10694558827225058,0.10908216189940334,0.12681369,-1.068597716459443
2848,0.048399459922064084,0.10632773518997737,0.06826694407794413,0.06825610192662478,0.11527275,-1.2839019153363884
2849,0.03791290046708375,0.08565797360150013,0.05840497308646976,0.054914030055533886,0.059697751,-1.3328657867620202
2850,0.05090176489157755,0.1073719347332493,0.06404095768276825,0.06441808381844998,0.11393459,-1.325542187457812
2851,0.050589957982512285,0.11178164646030167,0.10611254749956409,0.10754396025105833,0.21073446,-1.0823570241303697
2852,0.04226791913323074,0.09722457494013363,0.06328467660229121,0.06142403474309051,0.083078042,-1.3078212892457346
2853,0.02936759505366951,0.0423498332914484,0.03376179563213247,0.025927212606501757,0.029259194,-1.6368241879963115
2854,0.04525675449176708,0.11077704640959417,0.13853584908689492,0.14013021744823456,0.23029149,-0.9696791173987244
2855,0.03564354297466815,0.07944953795326329,0.05777042295559331,0.053799704170422555,0.04816632,-1.3268467592557511
2856,0.04200476973825726,0.10356823321859251,0.10562262955216409,0.1076875983733809,0.13848598,-1.0748838907039668
2857,0.0404896972864487,0.10126157906846611,0.10231765787086958,0.1042383350600934,0.11735626,-1.0862971929034164
2858,0.037411942014414085,0.09727291256490363,0.1271025292837207,0.129949837372815,0.09410613,-0.9966128474527096
2859,0.03692114054827725,0.09818002697581306,0.18312807691196123,0.18216896685780642,0.11254662,-0.8608798923433482
2860,0.0400022423749091,0.10383626612018318,0.16314496124739086,0.16378678789621592,0.18138823,-0.9047436588521556
2861,0.038377833553591575,0.09973097586865787,0.140272299004456,0.14263366384500442,0.12287743,-0.9600645249052071
2862,0.03826526735565133,0.10174237765896715,0.19940589897931504,0.19589632332691073,0.16899823,-0.8313867396911734
2863,0.037258031175172346,0.09768073881089848,0.14456313146714228,0.1469671962990612,0.10119125,-0.9476229509026115
2864,0.036387993151603064,0.09523251014158998,0.1308019090189997,0.1338970765747192,0.075360924,-0.9841843071168148
2865,0.0386415074523108,0.06967054984566855,0.04555724052127625,0.04143271570358336,0.054133035,-1.4924540850704628
2866,0.028330408922452362,0.0388890488746767,0.031461776862088536,0.0247606443485004,0.028705653,-1.7183241704550043
2867,0.04093941785968994,0.08020163428039617,0.04869785067832247,0.04551032379462379,0.062376231,-1.4598518027602463
2868,0.03926482921456166,0.052165988599271934,0.036389230228935254,0.03788905657486418,0.047093317,-1.7306019722288488
2869,0.03939828654504781,0.05317482564669447,0.03745330256569893,0.03803726009143263,0.048313405,-1.6947426375326609
2870,0.0165920205029772,0.017509453495091795,0.020501716775332433,0.013037343818116711,0.013757093,-2.1068450765814184
2871,0.04153683182603637,0.07296247298568506,0.045331209632300175,0.04308255041137338,0.059972025,-1.5203871926991894
2872,0.03317150693064257,0.0466200497824633,0.03501534617418347,0.03108681167235431,0.038037211,-1.6836915609926817
2873,0.01885885478297854,0.021521056902948192,0.022042881182127206,0.013690088886350616,0.014739605,-1.9867271814121015
2874,0.04193351827365979,0.05329396912489699,0.03640171793334945,0.04053444100865139,0.048709143,-1.7941206488272925
2875,0.02984428502737003,0.044140774633251,0.035216237557914414,0.027069487245235325,0.029351259,-1.5930485416354747
