,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter
116,SURE-PM random,0.018715932658599926,0.019204361901790604,0.018787566647211023,0.01873129392089524
117,NPMLE,0.7680197601068164,,,
118,SURE-PM uniform,0.05138284109637077,0.05169962309724603,0.05142172277881329,0.05138865541094326
119,SURE-PM NPMLEinit,0.051378990364374676,0.05138630833889714,0.05138116924336266,0.05137962826647957
120,SURE-PM random,0.05138331431849586,0.05169823541780097,0.05142425993356959,0.05139047755471296
121,SURE-PM random,0.05138462528647686,0.05171771707731658,0.051434721884822704,0.051394805555877596
122,SURE-PM random,0.051382544160052813,0.05170530583667777,0.05141656634015291,0.051387413938491236
123,SURE-PM random,0.051382736186785606,0.05169795924142171,0.05141952146226849,0.05138836005636449
124,SURE-PM random,0.051383420792469464,0.0517031255319457,0.051425812992120117,0.051390976985764565
125,SURE-PM random,0.05138372381476785,0.05170340864946219,0.05142493595451114,0.05139147280429789
126,SURE-PM random,0.05138287045881469,0.051705462603077734,0.051423513387376545,0.05138871738579603
127,SURE-PM random,0.05138288059479045,0.05170175274651875,0.051421547272433796,0.051388907048683166
128,SURE-PM random,0.05138283182344544,0.05169210189872046,0.051420260966341974,0.05138856403664484
129,SURE-PM random,0.05138315416874889,0.051703058329499785,0.05142056031995772,0.05138952640853674
