,nocovariates,covariates,NPMLE,Z,Z_grid,n
1446,-1.2797370759529865,-1.2857912899955772,-1.3761740935509656,10.12581403076415,12.822816140611016,1000
1447,-1.2852975701483174,-1.2914495719855301,-1.3821938009683599,7.002150564834062,12.831276397029841,1000
1448,-1.2908890475116261,-1.2971392185057762,-1.3882402390743829,7.446148481535644,12.839736653448666,1000
1449,-1.2965112718557272,-1.3028599942096615,-1.3943132112921948,10.006350890948637,12.848196909867491,1000
1450,-1.3021640049498662,-1.3086116621258208,-1.4004125200351523,11.805445389542076,12.856657166286316,1000
1451,-1.3078470066256356,-1.3143939837664615,-1.406537966783842,9.805569878413946,12.865117422705142,1000
1452,-1.3135600348807817,-1.3202067192335234,-1.4126893521616009,6.5904245654363,12.873577679123967,1000
1453,-1.3193028459808909,-1.326049627322705,-1.4188664760085072,11.033750592951655,12.882037935542792,1000
1454,-1.3250751945589445,-1.3319224656253459,-1.4250691374538615,11.683983310781857,12.890498191961617,1000
1455,-1.3308768337127301,-1.3378249906281725,-1.431297134987144,9.749301565471745,12.898958448380442,1000
1456,-1.336707515100104,-1.3437569578108943,-1.4375502665274569,10.761841774176439,12.907418704799268,1000
1457,-1.3425669890321037,-1.3497181217416632,-1.44382832949146,9.241228326434246,12.915878961218093,1000
1458,-1.3484550045639019,-1.3557082361703883,-1.4501311208597971,8.582388988615634,12.924339217636918,1000
1459,-1.354371309583599,-1.3617270541199216,-1.4564584372420168,9.697640013377114,12.932799474055743,1000
1460,-1.3603156508988647,-1.3677743279751087,-1.4628100749400101,11.798408619812314,12.941259730474568,1000
1461,-1.3662877743214157,-1.3738498095697198,-1.469185830009953,9.333679482752693,12.949719986893394,1000
1462,-1.3722874247493477,-1.3799532502712724,-1.4755854983227736,11.52300453501652,12.958180243312219,1000
1463,-1.3783143462473129,-1.3860844010637465,-1.4820088756231542,8.238696271619471,12.966640499731044,1000
1464,-1.3843682821245646,-1.3922430126282148,-1.4884557575870703,8.013902375034757,12.97510075614987,1000
1465,-1.3904489750108584,-1.3984288354213923,-1.494925939877885,10.75776908888521,12.983561012568694,1000
1466,-1.3965561669302364,-1.404641619752128,-1.501419218201009,11.155610458861629,12.99202126898752,1000
1467,-1.4026895993726938,-1.4108811158558485,-1.5079353883571385,10.2126742343966,13.000481525406345,1000
1468,-1.4088490133637437,-1.4171470739669698,-1.5144742462940732,11.121345039646352,13.00894178182517,1000
1469,-1.4150341495318879,-1.4234392443892996,-1.5210355881571531,7.049003550182469,13.017402038243995,1000
1470,-1.4212447481740176,-1.4297573775644468,-1.5276192103382964,12.882238803196236,13.02586229466282,1000
1471,-1.4274805493187441,-1.4361012241382551,-1.5342249095236835,9.814634908410747,13.034322551081646,1000
1472,-1.4337412927876894,-1.4424705350252862,-1.5408524827400802,11.016815164681347,13.04278280750047,1000
1473,-1.4400267182547402,-1.4488650614713683,-1.5475017273998235,10.047165245662663,13.051243063919296,1000
1474,-1.4463365653032922,-1.4552845551142375,-1.554172441344486,11.069150786682398,13.059703320338121,1000
1475,-1.4526705734814989,-1.4617287680422892,-1.5608644228872428,10.524160204613622,13.068163576756946,1000
1476,-1.4590284823555408,-1.4681974528514707,-1.567577470853938,9.059669535447533,13.076623833175772,1000
1477,-1.465410031560939,-1.4746903627003272,-1.5743113846228936,9.915930223522414,13.085084089594597,1000
1478,-1.471814960851931,-1.4812072513632404,-1.5810659641634508,9.37204405506763,13.093544346013422,1000
1479,-1.478243010148928,-1.4877478732818692,-1.587841010073284,9.79425179376165,13.102004602432247,1000
1480,-1.484693919584074,-1.4943119836148329,-1.5946363236145,9.92817423889469,13.110464858851072,1000
1481,-1.4911674295449362,-1.500899338285649,-1.601451706748525,10.518859619270565,13.118925115269898,1000
1482,-1.4976632807163335,-1.507509694028964,-1.608286962169824,11.868340281990282,13.127385371688723,1000
1483,-1.5041812141203383,-1.514142808435094,-1.6151418933384454,9.800203847429525,13.135845628107548,1000
1484,-1.510720971154471,-1.520798439992908,-1.6220163045114315,9.702257180906892,13.144305884526373,1000
1485,-1.5172822936281025,-1.5274763481310802,-1.6289100007730974,9.915551334358426,13.152766140945198,1000
1486,-1.523864923797103,-1.5341762932577307,-1.6358227880642031,9.443603672327242,13.161226397364024,1000
1487,-1.5304686043967393,-1.5408980367985021,-1.6427544732100432,7.9857891724348455,13.169686653782849,1000
1488,-1.537093078672866,-1.5476413412330685,-1.649704863947465,9.831975958809101,13.178146910201674,1000
1489,-1.543738090411418,-1.554405970130138,-1.6566737689508366,10.250603553793553,13.1866071666205,1000
1490,-1.5504033839662352,-1.561191688180952,-1.6636609978569907,8.959806984215769,13.195067423039324,1000
1491,-1.5570887042852424,-1.5679982612313192,-1.6706663612891484,10.52261624582631,13.20352767945815,1000
1492,-1.5637937969350062,-1.574825456312214,-1.6776896708798628,9.394247576236818,13.211987935876975,1000
1493,-1.570518408123695,-1.5816730416689575,-1.6847307392929782,10.446238997860046,13.2204481922958,1000
1494,-1.5772622847224627,-1.5885407867890236,-1.6917893802446515,10.564895144027322,13.228908448714625,1000
1495,-1.5840251742852864,-1.5954284624284778,-1.6988654085234207,12.18777236014832,13.23736870513345,1000
1496,-1.5908068250672678,-1.6023358406371018,-1.7059586400093771,11.301992258300626,13.245828961552274,1000
1497,-1.5976069860414492,-1.6092626947822082,-1.7130688916924308,10.037456452627422,13.254289217971099,1000
1498,-1.6044254069141228,-1.61620879957118,-1.7201959816897006,10.849197084289212,13.262749474389924,1000
1499,-1.61126183813871,-1.6231739310727713,-1.727339729262046,10.234429155795594,13.27120973080875,1000
1500,-1.6181160309281901,-1.6301578667371854,-1.7344999548297637,10.779550583800614,13.279669987227575,1000
1501,-1.624987737266124,-1.63716038541496,-1.7416764799874573,10.461578914487056,13.2881302436464,1000
1502,-1.631876709916293,-1.6441812673746858,-1.748869127518108,12.87813604050899,13.296590500065225,1000
1503,-1.6387827024309662,-1.6512202943195904,-1.756077721406359,8.003111993313006,13.30505075648405,1000
1504,-1.6457054691578277,-1.6582772494030018,-1.7633020868510358,10.80671893520067,13.313511012902875,1000
1505,-1.6526447652455845,-1.6653519172427327,-1.7705420502769167,11.084100023001808,13.3219712693217,1000
1506,-1.6596003466482736,-1.6724440839343935,-1.7777974393457714,10.706965354359514,13.330431525740526,1000
1507,-1.6665719701282897,-1.6795535370636778,-1.7850680829666916,10.476394865667219,13.338891782159351,1000
1508,-1.6735593932581592,-1.6866800657176335,-1.7923538113057211,9.888825989746726,13.347352038578176,1000
1509,-1.6805623744210776,-1.6938234604949434,-1.799654455794811,7.37311658761516,13.355812294997001,1000
1510,-1.6875806728102305,-1.700983513515247,-1.8069698491401107,11.993158503380931,13.364272551415826,1000
